species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Enterovirus B	A			NULL	NULL	BAN01-10398	AY843306	Complete genome	enterovirus B88	EV-B88	NULL	52	202201984	vertebrates	ssRNA(+)	1782
Enterovirus B	A			NULL	NULL	38-03 (DR Congo)	KM273013	Partial genome	enterovirus B93	EV-B93	NULL	53	202201984	vertebrates	ssRNA(+)	1783
Enterovirus B	A			NULL	NULL	BAN99-10355	AY843307	Complete genome	enterovirus B97	EV-B97	NULL	54	202201984	vertebrates	ssRNA(+)	1784
Enterovirus B	A			NULL	NULL	T92-1499	AB426608	Complete genome	enterovirus B98	EV-B98	NULL	55	202201984	vertebrates	ssRNA(+)	1785
Enterovirus B	A			NULL	NULL	BAN2000-10500	DQ902713	Complete genome	enterovirus B100	EV-B100	NULL	56	202201984	vertebrates	ssRNA(+)	1786
Enterovirus B	A			NULL	NULL	CIV03-10361	AY843308	Complete genome	enterovirus B101	EV-B101	NULL	57	202201984	vertebrates	ssRNA(+)	1787
Enterovirus B	A			NULL	NULL	148/YN/CHN/12 (China/2012)	KF990476	Complete genome	enterovirus B106	EV-B106	NULL	58	202201984	vertebrates	ssRNA(+)	1788
Enterovirus B	A			NULL	NULL	TN94-0349	AB426609	Complete genome	enterovirus B107	EV-B107	NULL	59	202201984	vertebrates	ssRNA(+)	1789
Enterovirus B	A			NULL	NULL	LM1861 (chimpanzee/Cameroon/2006)	JF416928; JF416931; JF416934; JF416937	Partial genome	enterovirus B110	EV-B110	NULL	60	202201984	vertebrates	ssRNA(+)	1790
Enterovirus B	A			NULL	NULL	Q0011/XZ/CHN/2000	KF312882	Complete genome	enterovirus B111	EV-B111	NULL	61	202201984	vertebrates	ssRNA(+)	1791
Enterovirus B	A			NULL	NULL	GAB130 (chimpanzee/Gabon)	KJ418244	Complete genome	enterovirus B112	EV-B112	NULL	62	202201984	vertebrates	ssRNA(+)	1792
Enterovirus C	A			NULL	NULL	ISR10 (Israel/2011)	JX961708	Complete genome	enterovirus C118	EV-C118	NULL	27	202201985	vertebrates	ssRNA(+)	1821
Enterovirus C	E	Mahoney	V01149	NC_002058	Complete genome			NULL	poliovirus 1	PV1	NULL	1	202201985	vertebrates	ssRNA(+)	1822
Enterovirus D	A			NULL	NULL	F02-3607-Corn	AY355268	Partial genome	enterovirus D68; human rhinovirus 87	EV-D68	NULL	2	202201986	vertebrates	ssRNA(+)	1823
Enterovirus D	A			NC_001430	NULL	J670/71 (Japan/71)	D00820	Complete genome	enterovirus D70	EV-D70	NULL	3	202201986	vertebrates	ssRNA(+)	1824
Severe acute respiratory syndrome-related coronavirus	A			NULL	NULL	BtKY72	KY352407	Complete genome	severe acute respiratory syndrome-related coronavirus	SARSr-CoV	NULL	2	202201868	vertebrates	ssRNA(+)	1578
Severe acute respiratory syndrome-related coronavirus	A			NC_045512	NULL	Wuhan-Hu-1	MN908947	Complete genome	severe acute respiratory syndrome coronavirus 2 	SARS-CoV-2	NULL	3	202201868	vertebrates	ssRNA(+)	1579
Severe acute respiratory syndrome-related coronavirus	A			NULL	NULL	PC4-227	AY613950	Complete genome	SARS coronavirus	SARS-CoV	NULL	4	202201868	vertebrates	ssRNA(+)	1580
Tylonycteris bat coronavirus HKU4	E	B04f	EF065505	NC_009019	Complete genome			NULL	Tylonycteris bat coronavirus HKU4	Ty-BatCoV-HKU4	NULL	1	202201869	vertebrates	ssRNA(+)	1581
Bulbul coronavirus HKU11	E	934	FJ376619	NC_011547	Complete genome			NULL	bulbul coronavirus HKU11	BulCV_HKU11	NULL	1	202201871	vertebrates	ssRNA(+)	1582
Common moorhen coronavirus HKU21	E		JQ065049	NC_016996	Complete genome			NULL	common moorhen coronavirus HKU21	CMCoV_HKU21	NULL	1	202201872	vertebrates	ssRNA(+)	1583
Coronavirus HKU15	E	155	JQ065043	NC_039208	Complete genome			NULL	porcine coronavirus HKU15	PoCoV_HKU15	NULL	1	202201873	vertebrates	ssRNA(+)	1584
Munia coronavirus HKU13	E	3514	FJ376622	NC_011550	Complete genome			NULL	munia coronavirus HKU13	MunCV_HKU13	NULL	1	202201874	vertebrates	ssRNA(+)	1585
Night heron coronavirus HKU19	E	6918	JQ065047	NC_016994	Complete genome			NULL	night heron coronavirus HKU19	NHCoV_HKU19	NULL	1	202201875	vertebrates	ssRNA(+)	1586
White-eye coronavirus HKU16	E	6847	JQ065044	NC_016991	Complete genome			NULL	white-eye coronavirus HKU16	WECoV_HKU16	NULL	1	202201877	vertebrates	ssRNA(+)	1587
Okavirus branchiae	E	AUS-96-Ref	AF227196	NC_010306	Complete genome			NULL	gill-associated virus	GAV	NULL	1	202201909	invertebrates	ssRNA(+)	1607
Aparavirus apisacutum	E		AF150629	NC_002548	Complete genome			NULL	acute bee paralysis virus	ABPV	NULL	1	202201914	invertebrates	ssRNA(+)	1608
Aparavirus israelense	E		EF219380	NC_009025	Complete genome			NULL	Israeli acute paralysis virus	IAPV	NULL	1	202201915	invertebrates	ssRNA(+)	1609
Aparavirus kashmirense	E		AY275710	NC_004807	Complete genome			NULL	Kashmir bee virus	KBV	NULL	1	202201916	invertebrates	ssRNA(+)	1610
Aparavirus cancerluti	E		HM777507	NC_014793	Complete genome			NULL	mud crab virus	MCV	NULL	1	202201917	invertebrates	ssRNA(+)	1611
Aparavirus vallesi	E		AY634314	NC_006559	Complete genome			NULL	Solenopsis invicta virus 1	SINV1	NULL	1	202201918	invertebrates	ssRNA(+)	1612
Aparavirus tauraense	E		AF277675	NC_003005	Complete genome			NULL	Taura syndrome virus	TSV	NULL	1	202201919	invertebrates	ssRNA(+)	1613
Cripavirus mortiferum	E		AF536531	NC_004365	Complete genome			NULL	aphid lethal paralysis virus	ALPV	NULL	1	202201921	invertebrates	ssRNA(+)	1614
Cripavirus grylli	E		AF218039	NC_003924	Complete genome			NULL	cricket paralysis virus	CrPV	NULL	1	202201922	invertebrates	ssRNA(+)	1615
Cripavirus drosophilae	E	EB	AF014388	NC_001834	Complete genome			NULL	Drosophila C virus	DCV	NULL	1	202201923	invertebrates	ssRNA(+)	1616
Cripavirus ropadi	E		AF022937	NC_001874	Complete genome			NULL	Rhopalosiphum padi virus	RhPV	NULL	1	202201924	invertebrates	ssRNA(+)	1617
Triatovirus nigereginacellulae	E	South African	AF183905	NC_003784	Complete genome			NULL	black queen cell virus	BQCV	NULL	1	202201926	invertebrates	ssRNA(+)	1618
Triatovirus himetobi	E		AB017037	NC_003782	Complete genome			NULL	Himetobi P virus	HiPV	NULL	1	202201927	invertebrates	ssRNA(+)	1619
Triatovirus hocoagulatae	E		DQ288865	NC_008029	Complete genome			NULL	Homalodisca coagulata virus 1	HoCV1	NULL	1	202201928	invertebrates	ssRNA(+)	1620
Triatovirus plastali	E		AB006531	NC_003779	Complete genome			NULL	Plautia stali intestine virus	PSIV	NULL	1	202201929	invertebrates	ssRNA(+)	1621
Triatovirus triatomae	E		AF178440	NC_003783	Complete genome			NULL	Triatoma virus	TrV	NULL	1	202201930	invertebrates	ssRNA(+)	1622
Iflavirus vomitus	E	2	KF751885	NC_023483	Complete genome			NULL	Antheraea pernyi iflavirus	LnApIV	NULL	1	202201934	invertebrates	ssRNA(+)	1623
Iflavirus brebrassicae	E	UK	EF517277	NC_009530	Complete genome			NULL	Brevicoryne brassicae virus	BBV	NULL	1	202201935	invertebrates	ssRNA(+)	1624
Iflavirus aladeformis	E		AJ489744	NC_004830	Complete genome			NULL	deformed wing virus	DWV	NULL	1	202201936	invertebrates	ssRNA(+)	1625
Iflavirus dinococcinellae	E	Quebec2013	KF843822	NC_025835	Complete genome			NULL	Dinocampus coccinellae paralysis virus	DcPV	NULL	1	202201937	invertebrates	ssRNA(+)	1626
Iflavirus ectobliquae	E		AY365064	NC_005092	Complete genome			NULL	Ectropis obliqua virus	EoV	NULL	1	202201938	invertebrates	ssRNA(+)	1627
Iflavirus flacherie	E		AB000906	NC_003781	Complete genome			NULL	infectious flacherie virus	IFV	NULL	1	202201939	invertebrates	ssRNA(+)	1628
Iflavirus lylineolaris	E	LlV1	JF720348	NC_038301	Complete genome			NULL	Lygus lineolaris virus 1	LyLV1	NULL	1	202201940	invertebrates	ssRNA(+)	1629
Iflavirus lineacelli	E	Ames	KJ629170	NC_024497	Complete genome			NULL	Lymantria dispar iflavirus 1	LdIV1	NULL	1	202201941	invertebrates	ssRNA(+)	1630
Iflavirus nilalugentis	E	Izumo	AB766259	NC_038302	Complete genome			NULL	Nilaparvata lugens honeydew virus 1	NLHV1	NULL	1	202201942	invertebrates	ssRNA(+)	1631
Iflavirus pernudae	E		AF323747	NC_003113	Complete genome			NULL	Perina nuda virus	PnV	NULL	1	202201943	invertebrates	ssRNA(+)	1632
Iflavirus sacbroodi	E	Rothamstead	AF092924	NC_002066	Complete genome			NULL	sacbrood virus	SBV	NULL	1	202201944	invertebrates	ssRNA(+)	1633
Iflavirus apistardum	E	Rothamstead	EU035616	NC_014137	Complete genome			NULL	slow bee paralysis virus	SBPV	NULL	1	202201945	invertebrates	ssRNA(+)	1634
Iflavirus spexiguae	E		JN091707	NC_016405	Complete genome			NULL	Spodoptera exigua iflavirus 1	SEIV1	NULL	1	202201946	invertebrates	ssRNA(+)	1635
Iflavirus betaspexiguae	E	Korean	JN870848	NC_023676	Complete genome			NULL	Spodoptera exigua iflavirus 2	SEIV2	NULL	1	202201947	invertebrates	ssRNA(+)	1636
Heterosigma akashiwo RNA virus	E	SOG263	AY337486	NC_005281	Complete genome			NULL	Heterosigma akashiwo RNA virus	HaRNAV	NULL	1	202201952	algae	ssRNA(+)	1637
Ampivirus A	E	NEWT/2013/HUN	KP770140	NC_027214	Complete genome			NULL	ampivirus A1	AMV-A1	NULL	1	202201956	vertebrates	ssRNA(+)	1638
Bovine rhinitis A virus	E	Sd-1	KP236128	NC_038303	Complete coding genome			NULL	bovine rhinitis A virus 1	BRAV-1	NULL	1	202201958	vertebrates	ssRNA(+)	1639
Bovine rhinitis A virus	A			NULL	NULL	H-1/JPN/c.1984	JN936206	Complete coding genome	bovine rhinitis A virus 2	BRAV-2	NULL	2	202201958	vertebrates	ssRNA(+)	1640
Bovine rhinitis B virus	E	EC11	EU236594	NC_010354	Complete genome			NULL	bovine rhinitis B virus 1	BRBV-1	NULL	1	202201959	vertebrates	ssRNA(+)	1641
Bovine rhinitis B virus	A			NULL	NULL	bov/SWE1/2014	KY432299	Complete genome	bovine rhinitis B virus 2	BRBV-2	NULL	2	202201959	vertebrates	ssRNA(+)	1642
Bovine rhinitis B virus	A			NULL	NULL	bov/BSRI3/USA/2013	KP264975	Complete genome	bovine rhinitis B virus 3	BRBV-3	NULL	3	202201959	vertebrates	ssRNA(+)	1643
Bovine rhinitis B virus	A			NULL	NULL	bov/TCH5/USA/2013	KU168861	Complete genome	bovine rhinitis B virus 4	BRBV-4	NULL	4	202201959	vertebrates	ssRNA(+)	1644
Bovine rhinitis B virus	A			NULL	NULL	bov/MexB09/Mexico/2015	KU159360	Complete genome	bovine rhinitis B virus 5	BRBV-5	NULL	5	202201959	vertebrates	ssRNA(+)	1645
Equine rhinitis A virus	E	PERV-1	DQ272578	NC_039209	Complete genome			NULL	equine rhinitis A virus	ERAV	NULL	1	202201960	vertebrates	ssRNA(+)	1646
Foot-and-mouth disease virus	E	O6	AY593829	NC_039210	Complete genome			NULL	foot-and-mouth disease virus O	FMDV-O	NULL	1	202201961	vertebrates	ssRNA(+)	1647
Foot-and-mouth disease virus	A			NULL	NULL	A10holland iso 82 (Netherlands/1942)	AY593752	Complete genome	foot-and-mouth disease virus A	FMDV-A	NULL	2	202201961	vertebrates	ssRNA(+)	1648
Foot-and-mouth disease virus	A			NULL	NULL	C1oberbayern iso88 (Germany/1960)	AY593805	Complete genome	foot-and-mouth disease virus C	FMDV-C	NULL	3	202201961	vertebrates	ssRNA(+)	1649
Foot-and-mouth disease virus	A			NULL	NULL	ZB/CHA/58(att)	DQ533483	Complete genome	foot-and-mouth disease virus Asia1	FMDV-Asia1	NULL	4	202201961	vertebrates	ssRNA(+)	1650
Foot-and-mouth disease virus	A			NULL	NULL	sat1-3swa iso14 (Namibia: South West Africa/1949)	AY593840	Complete genome	foot-and-mouth disease virus SAT1	FMDV-SAT1	NULL	5	202201961	vertebrates	ssRNA(+)	1651
Foot-and-mouth disease virus	A			NULL	NULL	sat2-3kenya-21 (Kenya/1960)	AY593849	Complete genome	foot-and-mouth disease virus SAT2	FMDV-SAT2	NULL	6	202201961	vertebrates	ssRNA(+)	1652
Foot-and-mouth disease virus	A			NULL	NULL	sat3-2sa iso27 (South Africa/1959)	AY593850	Complete genome	foot-and-mouth disease virus SAT3	FMDV-SAT3	NULL	7	202201961	vertebrates	ssRNA(+)	1653
Aquamavirus A	E	HO.02.21	EU142040	NC_009891	Complete genome			NULL	aquamavirus A1; seal picornavirus	AV-A1; SPV	NULL	1	202201963	vertebrates	ssRNA(+)	1654
Aquamavirus A	A			NULL	NULL	CH-1	MH760796	Complete genome	aquamavirus A2; bear aquamavirus	AV-A2	NULL	2	202201963	vertebrates	ssRNA(+)	1655
Avihepatovirus A	E	R85952	DQ226541	NC_008250	Complete genome			NULL	avihepatovirus A1; duck hepatitis A virus 1	DHAV-1	NULL	1	202201965	vertebrates	ssRNA(+)	1656
Avihepatovirus A	A			NULL	NULL	duck/90D/Taiwan	EF067924	Complete genome	duck hepatitis A virus 2	DHAV-2	NULL	2	202201965	vertebrates	ssRNA(+)	1657
Avihepatovirus A	A			NULL	NULL	duck/AP-03337/KOR/2003-4	DQ256132	Complete genome	duck hepatitis A virus 3	DHAV-3	NULL	3	202201965	vertebrates	ssRNA(+)	1658
Avisivirus A	E	USA-IN1	KC614703	NC_038304	Complete genome			NULL	avisivirus A1	AsV-A1	NULL	1	202201967	vertebrates	ssRNA(+)	1659
Avisivirus B	E	44C	KF979333	NC_024766	Complete genome			NULL	avisivirus B1; chicken picornavirus 2	ASV-B1	NULL	1	202201968	vertebrates	ssRNA(+)	1660
Avisivirus C	E	45C	KF979334	NC_024767	Complete genome			NULL	avisivirus C1; chicken picornavirus 3	AsV-C1	NULL	1	202201969	vertebrates	ssRNA(+)	1661
Cardiovirus A	E	Ruckert	M81861	NC_001479	Complete genome			NULL	cardiovirus A1; encephalomyocarditis virus 1	EMCV-1	NULL	1	202201971	vertebrates	ssRNA(+)	1662
Cardiovirus A	A			NULL	NULL	RD1338 (D28/05)	JX257003	Complete genome	cardiovirus A2; encephalomyocarditis virus 2	EMCV-2	NULL	2	202201971	vertebrates	ssRNA(+)	1663
Cardiovirus B	E	GDVII	X56019	NC_001366	Complete genome			NULL	cardiovirus B1; Theiler's murine encephalomyeltits virus	CaV-B1; TMEV	NULL	1	202201972	vertebrates	ssRNA(+)	1664
Cardiovirus B	A			NULL	NULL	DA (mouse/USA/1952)	JX443418	Complete genome	cardiovirus B1; Theiler's murine encephalomyeltits virus	CaV-B1; TMEV	NULL	2	202201972	vertebrates	ssRNA(+)	1665
Cardiovirus B	A			NULL	NULL	BeAn 8286 (Brazil/1957)	M16020	Complete genome	cardiovirus B1; Theiler's murine encephalomyeltits virus	CaV-B1; TMEV	NULL	3	202201972	vertebrates	ssRNA(+)	1666
Cardiovirus B	A			NULL	NULL	V1 (human/Russia-Siberia/1955)	M80888; M94868; EU723237	Partial genome	cardiovirus B2; Vilyuisk human encephalomyelitis virus	CaV-B2; VHEV	NULL	4	202201972	vertebrates	ssRNA(+)	1667
Cardiovirus B	A			NULL	NULL	Rattus rattus/China/2014	MF172923	Complete genome	cardiovirus B3	CaV-B3	NULL	5	202201972	vertebrates	ssRNA(+)	1668
Cardiovirus B	A			NULL	NULL	NGS910	AB090161	Complete genome	cardiovirus B4; theravirus	TRV	NULL	6	202201972	vertebrates	ssRNA(+)	1669
Cardiovirus B	A			NULL	NULL	TMEV/NYC/Manhattan/poolF4	MF416403	Complete genome	cardiovirus B5	CaV-B5	NULL	7	202201972	vertebrates	ssRNA(+)	1670
Cardiovirus C	E	rat/USA/2010	JQ864242	NC_038305	Complete coding genome			NULL	cardiovirus C1; Boone cardiovirus 1	CaV-C1; BCV-1	NULL	1	202201973	vertebrates	ssRNA(+)	1671
Cardiovirus C	A			NULL	NULL	rat/USA/2012	JX683808	Partial genome	cardiovirus C2; Boone cardiovirus 2	CaV-C2; BCV-2	NULL	2	202201973	vertebrates	ssRNA(+)	1672
Cardiovirus C	A			NULL	NULL	Wencheng-Rn416	MF352424	Complete genome	cardiovirus C3	CaV-C3	NULL	3	202201973	vertebrates	ssRNA(+)	1673
Cosavirus A	E	553	FJ438902	NC_012800	Complete genome			NULL	cosavirus A1	CoSV-A1	NULL	1	202201975	vertebrates	ssRNA(+)	1674
Cosavirus A	A			NULL	NULL	6344 (human/Pakistan)	FJ438903	Complete coding genome	cosavirus A2	CoSV-A2	NULL	2	202201975	vertebrates	ssRNA(+)	1675
Cosavirus A	A			NULL	NULL	6572 (human/Pakistan)	FJ438904	Partial genome	cosavirus A3	CoSV-A3	NULL	3	202201975	vertebrates	ssRNA(+)	1676
Cosavirus A	A			NULL	NULL	5006 (human/Pakistan)	FJ438905; FJ438906	Partial genome	cosavirus A4	CoSV-A4	NULL	4	202201975	vertebrates	ssRNA(+)	1677
Cosavirus A	A			NULL	NULL	NG6 (human/Nigeria/2007)	JN867771	Partial genome	cosavirus A5	CoSV-A5	NULL	5	202201975	vertebrates	ssRNA(+)	1678
Cosavirus A	A			NULL	NULL	TN06-s231 (human/Tunisia/2006)	JN867790	Partial genome	cosavirus A6	CoSV-A6	NULL	6	202201975	vertebrates	ssRNA(+)	1679
Cosavirus A	A			NULL	NULL	NP11 (human/Nepal)	JN867768	Partial genome	cosavirus A7	CoSV-A7	NULL	7	202201975	vertebrates	ssRNA(+)	1680
Cosavirus A	A			NULL	NULL	NG8 (human/Nigeria/2007)	JN867776	Partial genome	cosavirus A8	CoSV-A8	NULL	8	202201975	vertebrates	ssRNA(+)	1681
Cosavirus A	A			NULL	NULL	NP5 (human/Nepal)	JN867763	Partial genome	cosavirus A9	CoSV-A9	NULL	9	202201975	vertebrates	ssRNA(+)	1682
Cosavirus A	A			NULL	NULL	NG11 (human/Nigeria/2007)	JN867772	Partial genome	cosavirus A10	CoSV-A10	NULL	10	202201975	vertebrates	ssRNA(+)	1683
Cosavirus A	A			NULL	NULL	NP1 (human/Nepal)	JN867760	Partial genome	cosavirus A11	CoSV-A11	NULL	11	202201975	vertebrates	ssRNA(+)	1684
Cosavirus A	A			NULL	NULL	NG14 (human/Nigeria)	JN867774	Partial genome	cosavirus A12	CoSV-A12	NULL	12	202201975	vertebrates	ssRNA(+)	1685
Cosavirus A	A			NULL	NULL	NP6 (human/Nepal)	JN867764	Partial genome	cosavirus A13	CoSV-A13	NULL	13	202201975	vertebrates	ssRNA(+)	1686
Cosavirus A	A			NULL	NULL	NG12 (human/Nigeria/2007)	JN867773	Partial genome	cosavirus A14	CoSV-A14	NULL	14	202201975	vertebrates	ssRNA(+)	1687
Cosavirus A	A			NULL	NULL	NG23 (human/Nigeria/2007)	JN867780	Partial genome	cosavirus A15	CoSV-A15	NULL	15	202201975	vertebrates	ssRNA(+)	1688
Cosavirus A	A			NULL	NULL	NP10 (human/Nepal)	JN867767	Partial genome	cosavirus A16	CoSV-A16	NULL	16	202201975	vertebrates	ssRNA(+)	1689
Cosavirus A	A			NULL	NULL	NG3 (human/Nigeria/2007)	JN867769	Partial genome	cosavirus A17	CoSV-A17	NULL	17	202201975	vertebrates	ssRNA(+)	1690
Cosavirus A	A			NULL	NULL	NG15 (human/Nigeria)	JN867775	Partial genome	cosavirus A18	CoSV-A18	NULL	18	202201975	vertebrates	ssRNA(+)	1691
Cosavirus A	A			NULL	NULL	PK6187 (human/Pakistan/2006)	JN867759	Complete coding genome	cosavirus A19	CoSV-A19	NULL	19	202201975	vertebrates	ssRNA(+)	1692
Cosavirus A	A			NULL	NULL	NG263 (human/Nigeria/2007)	JN867756	Complete coding genome	cosavirus A20	CoSV-A20	NULL	20	202201975	vertebrates	ssRNA(+)	1693
Enterovirus A	A			NULL	NULL	BAN00-10406	AY697461	Complete genome	enterovirus A91	EV-A91	NULL	16	202201983	vertebrates	ssRNA(+)	1724
Enterovirus A	A			NULL	NULL	USA/GA99/RJg-7	EF667344	Complete genome	enterovirus A92	EV-A92	NULL	17	202201983	vertebrates	ssRNA(+)	1725
Enterovirus A	A			NC_030454	NULL	V13-0285/IND/2013	KU355876	Complete genome	enterovirus A114	EV-A114	NULL	18	202201983	vertebrates	ssRNA(+)	1726
Sigmavirus melanogaster	E	HAP23	GQ375258	NC_038281	Complete coding genome			NULL	Drosophila melanogaster sigmavirus	DMelSV	NULL	1	202201760	invertebrates	ssRNA(-)	1494
Sigmavirus obscura	E	10A	GQ410979	NC_022580	Complete coding genome			NULL	Drosophila obscura sigmavirus	DObsSV	NULL	1	202201761	invertebrates	ssRNA(-)	1495
Sigmavirus tristis	E	pool-seq	KR822818	NC_043065	Partial genome			NULL	Drosophila tristis sigmavirus	DTriSV	NULL	1	202201762	invertebrates	ssRNA(-)	1496
Sigmavirus muscina	E	CA_1	JF311402	NC_043066	Partial genome			NULL	Muscina stabulans sigmavirus	MStaSV	NULL	1	202201763	invertebrates	ssRNA(-)	1497
Sprivivirus cyprinus	E	ATCC VR-1390	U18101	NC_002803	Complete genome			NULL	spring viremia of carp virus	SVCV	NULL	1	202201765	vertebrates	ssRNA(-)	1498
Sprivivirus esox	A			NC_025376	NULL	V76	KC113518	Complete genome	grass carp rhabdovirus	GCRV	NULL	2	202201766	vertebrates	ssRNA(-)	1499
Sprivivirus esox	A			NC_025371	NULL	S64	KC113517	Complete genome	tench rhabdovirus	TRV	NULL	3	202201766	vertebrates	ssRNA(-)	1500
Sprivivirus esox	E	F4	FJ872827	NC_025356	Complete genome			NULL	pike fry rhabdovirus	PFRV	NULL	1	202201766	vertebrates	ssRNA(-)	1501
Sripuvirus almpiwar	E	MRM4059	KJ399977	NC_025391	Complete genome			NULL	Almpiwar virus	ALMV	NULL	1	202201768	invertebrates, vertebrates	ssRNA(-)	1502
Sripuvirus chaco	E	BeAn42217	KM205000	NC_034550	Complete coding genome			NULL	Chaco virus	CHOV	NULL	1	202201769	invertebrates, vertebrates	ssRNA(-)	1503
Sripuvirus niakha	E	DakArD 88909	KC585008	NC_025405	Complete genome			NULL	Niakha virus	NIAV	NULL	1	202201770	invertebrates, vertebrates	ssRNA(-)	1504
Sripuvirus madureira	E	BeAn303197	KM205004	NC_034529	Complete coding genome			NULL	Sena Madureira virus	SMV	NULL	1	202201771	invertebrates, vertebrates	ssRNA(-)	1505
Sripuvirus sripur	E	733646	KM205023	NC_034542	Complete coding genome			NULL	Sripur virus	SRIV	NULL	1	202201772	invertebrates, vertebrates	ssRNA(-)	1506
Tibrovirus congo	E	1	JX297815	NC_043067	Partial genome			NULL	Bas-Congo virus	BASV	NULL	1	202201774	vertebrates	ssRNA(-)	1507
Tibrovirus coastal	E	DPP53	GQ294473	NC_025397	Complete genome			NULL	Coastal Plains virus	CPV	NULL	1	202201775	invertebrates, vertebrates	ssRNA(-)	1508
Tibrovirus alphaekpoma	E	EKV-1	KP324827	NC_038282	Partial genome			NULL	Ekpoma virus 1	EKV-1	NULL	1	202201776	vertebrates	ssRNA(-)	1509
Tibrovirus betaekpoma	E	EKV-2	KP324828	NC_038283	Complete coding genome			NULL	Ekpoma virus 2	EKV-2	NULL	1	202201777	vertebrates	ssRNA(-)	1510
Tibrovirus sweetwater	E	UF-11	KM204997	NC_034546	Complete coding genome			NULL	Sweetwater Branch virus	SWBV	NULL	1	202201778	invertebrates	ssRNA(-)	1511
Tibrovirus tibrogargan	A			NULL	NULL	UF 10	KP688373	Complete genome	Bivens Arm virus	BAV	NULL	2	202201779	invertebrates, vertebrates	ssRNA(-)	1512
Tibrovirus tibrogargan	E	CS132	GQ294472	NC_020804	Complete genome			NULL	Tibrogargan virus	TIBV	NULL	1	202201779	invertebrates, vertebrates	ssRNA(-)	1513
Tupavirus durham	E		FJ952155	NC_038284	Complete genome			NULL	Durham virus	DURV	NULL	1	202201781	vertebrates	ssRNA(-)	1514
Tupavirus klamath	E	M-1056	KM204999	NC_034549	Complete coding genome			NULL	Klamath virus	KLAV	NULL	1	202201782	invertebrates, vertebrates	ssRNA(-)	1515
Tupavirus tupaia	E		AY840978	NC_007020	Complete genome			NULL	tupaia rhabdovirus	TUPV	NULL	1	202201783	vertebrates	ssRNA(-)	1516
Mousrhavirus moussa	E	C23	FJ985748	NC_025359	Complete genome			NULL	Moussa virus	MOUV	NULL	1	202201785	invertebrates	ssRNA(-)	1517
Varicosavirus lactucae	E		RNA1: AB075039; RNA2: AB114138	NC_011558; NC_011568	Complete coding genome			NULL	lettuce big vein-associated virus	LBVaV	NULL	1	202201787	plants, fungi	ssRNA(-)	1518
Vesiculovirus alagoas	E	Indiana 3	EU373658	NC_025353	Complete genome			NULL	vesicular stomatitis Alagoas virus	VSAV	NULL	1	202201789	invertebrates, vertebrates	ssRNA(-)	1519
Vesiculovirus cocal	E	TRVL40233	EU373657	NC_028255	Complete genome			NULL	Cocal virus	COCV	NULL	1	202201793	invertebrates, vertebrates	ssRNA(-)	1523
Vesiculovirus indiana	E	98COE	AF473864	NC_038236	Complete genome			NULL	vesicular stomatitis Indiana virus	VSIV	NULL	1	202201794	invertebrates, vertebrates	ssRNA(-)	1524
Vesiculovirus isfahan	E	91026-167	AJ810084	NC_020806	Complete genome			NULL	Isfahan virus	ISFV	NULL	1	202201795	invertebrates, vertebrates	ssRNA(-)	1525
Vesiculovirus jurona	E	BeAr40578	KM204996	NC_039206	Complete coding genome			NULL	Jurona virus	JURV	NULL	1	202201796	invertebrates, vertebrates	ssRNA(-)	1526
Vesiculovirus malpais	E	85-488NM	KC412247	NC_025364	Complete genome			NULL	Malpais Spring virus	MSPV	NULL	1	202201797	invertebrates	ssRNA(-)	1527
Vesiculovirus maraba	E	BeAr 411459	HQ660076	NC_025255	Complete genome			NULL	Maraba virus	MARV	NULL	1	202201798	vertebrates	ssRNA(-)	1528
