prev_taxid	new_taxid	proposal	notes	is_merged	is_split	is_moved	is_promoted	is_demoted	is_renamed	is_new	is_deleted	is_now_type	is_lineage_updated	msl
20151897	20161886	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151898	20161887	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151899	20161888	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151900	20161890	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151901	20161891	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151902	20161892	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151903	20161894	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151904	20161895	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151905	20161896	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151906	20161897	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151907	20161898	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151908	20161899	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151909	20161900	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151910	20161902	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151911	20161878	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151912	20161889	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151913	20161893	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151914	20161901	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151915	20161903	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151916	20161904	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151917	20161905	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151918	20161906	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151919	20161907	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151921	20161909	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151922	20161914	"2016.011aD.A.v1.Toursvirus_spren.pdf"	"ROWS:516-516"	0	0	0	0	0	1	0	0	0	0	31
20151923	20161910	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151924	20161911	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151925	20161912	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151926	20161913	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151927	20161915	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151929	20161917	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151930	20161918	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151931	20161919	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151933	20161921	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151934	20161922	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151935	20161923	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151936	20161924	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151937	20161925	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151938	20161926	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151939	20161927	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151940	20161928	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151941	20161929	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151942	20161930	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151943	20161931	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151944	20161932	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151945	20161933	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151946	20161934	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151947	20161935	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151948	20161936	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151949	20161937	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151950	20161938	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151951	20161939	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151952	20161940	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151953	20161941	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151954	20161942	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151955	20161943	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151956	20161944	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151957	20161945	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151959	20161947	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151960	20161948	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151961	20161949	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151962	20161950	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151963	20161951	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151964	20161952	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151965	20161953	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151966	20161954	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151968	20161956	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151969	20161957	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151970	20161958	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151971	20161959	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151972	20161961	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151973	20161962	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151974	20161963	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151975	20161964	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151976	20161965	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151977	20161966	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151978	20161967	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151979	20161968	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151980	20161969	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151981	20161971	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151982	20161972	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151983	20161973	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151984	20161974	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151985	20161975	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151986	20161976	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151987	20161977	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151988	20161978	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151989	20161979	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151990	20161980	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151991	20161981	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151992	20161982	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151993	20161983	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151994	20161984	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151995	20161985	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151996	20161986	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151997	20161987	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151998	20161989	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20151999	20161990	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152000	20161991	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152001	20161988	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152002	20161970	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152003	20161960	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152004	20161992	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152005	20161993	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152006	20161995	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152007	20161996	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152008	20161997	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152009	20161998	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152010	20162000	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152011	20162001	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152012	20162002	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152013	20162003	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152014	20162004	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152015	20162005	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152016	20162006	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152017	20162008	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152018	20162009	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152019	20162007	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152020	20161999	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152021	20161994	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152022	20162010	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152023	20162011	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152024	20162012	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152025	20162013	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152026	20162014	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152027	20162015	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152029	20162017	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152030	20162018	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152031	20162019	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152033	20162021	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152034	20162022	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152035	20162023	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152036	20162024	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152037	20162025	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152038	20162026	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152040	20162028	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152041	20162029	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152042	20162030	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152044	20162032	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152045	20162033	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152046	20162034	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152048	20162036	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152049	20162037	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152050	20162038	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152051	20162039	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152052	20162040	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152053	20162041	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152054	20162042	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152055	20162043	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152056	20162044	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152057	20162045	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152058	20162046	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152060	20162048	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152061	20162049	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152062	20162050	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152063	20162051	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152064	20162052	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152065	20162053	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152066	20162054	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152067	20162055	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152068	20162056	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152069	20162057	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152070	20162058	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152071	20162059	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152072	20162060	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152073	20162061	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152074	20162062	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152075	20162063	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152076	20162064	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152077	20162065	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152078	20162066	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152079	20162067	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152080	20162068	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152081	20162069	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152082	20162070	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152083	20162071	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152084	20162072	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152085	20162073	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152086	20162074	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152087	20162075	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152088	20162076	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152089	20162077	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152090	20162078	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152091	20162079	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152092	20162080	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152093	20162081	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152094	20162082	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152095	20162083	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152096	20162084	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152097	20162085	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152098	20162086	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152099	20162087	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:823-870"	0	0	1	0	0	1	0	0	0	1	31
20152101	20162089	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:748-771"	0	0	1	0	0	1	0	0	0	1	31
20152102	20162090	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:772-772"	0	0	0	0	0	1	0	0	0	1	31
20152103	20162091	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:773-773"	0	0	0	0	0	1	0	0	0	1	31
20152104	20162092	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:774-774"	0	0	0	0	0	1	0	0	0	1	31
20152105	20162093	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:775-775"	0	0	0	0	0	1	0	0	0	1	31
20152106	20162094	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:776-776"	0	0	0	0	0	1	0	0	0	1	31
20152107	20162095	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:777-777"	0	0	0	0	0	1	0	0	0	1	31
20152108	20162096	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:778-778"	0	0	0	0	0	1	0	0	0	1	31
20152109	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:731-731"	0	0	0	0	0	0	0	1	0	0	31
20152110	20162098	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:779-779"	0	0	0	0	0	1	0	0	0	1	31
20152111	20162099	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:780-780"	0	0	0	0	0	1	0	0	0	1	31
20152112	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:734-734"	0	0	0	0	0	0	0	1	0	0	31
20152113	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:735-735"	0	0	0	0	0	0	0	1	0	0	31
20152114	20162102	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:781-781"	0	0	0	0	0	1	0	0	0	1	31
20152115	20162103	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:782-782"	0	0	0	0	0	1	0	0	0	1	31
20152116	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:738-738"	0	0	0	0	0	0	0	1	0	0	31
20152117	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:739-739"	0	0	0	0	0	0	0	1	0	0	31
20152118	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:740-740"	0	0	0	0	0	0	0	1	0	0	31
20152119	20162107	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:783-783"	0	0	0	0	0	1	0	0	0	1	31
20152120	20162108	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:784-784"	0	0	0	0	0	1	0	0	0	1	31
20152121	20162109	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:785-785"	0	0	0	0	0	1	0	0	0	1	31
20152122	20162110	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:786-786"	0	0	0	0	0	1	0	0	0	1	31
20152123	20162111	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:787-787"	0	0	0	0	0	1	0	0	0	1	31
20152124	\N	"2016.023a-cM.A.v2.Hantavirus_sprev.pdf"	"ROWS:746-746"	0	0	0	0	0	0	0	1	0	0	31
20152125	20162113	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:788-788"	0	0	0	0	0	1	0	0	0	1	31
20152126	20162114	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:794-805"	0	0	1	0	0	1	0	0	0	1	31
20152127	20162115	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:794-794"	0	0	0	0	0	1	0	0	0	1	31
20152128	20162116	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:795-795"	0	0	0	0	0	1	0	0	0	1	31
20152129	20162117	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:796-796"	0	0	0	0	0	1	0	0	0	1	31
20152130	20162118	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:797-797"	0	0	0	0	0	1	0	0	0	1	31
20152131	20162119	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:798-798"	0	0	0	0	0	1	0	0	0	1	31
20152132	20162120	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:799-799"	0	0	0	0	0	1	0	0	0	1	31
20152133	20162121	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:800-800"	0	0	0	0	0	1	0	0	0	1	31
20152134	20162122	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152135	20162123	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152136	20162124	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152137	20162125	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152138	20162126	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152139	20162127	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152140	20162128	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152141	20162129	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152142	20162130	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152143	20162131	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152144	20162132	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152145	20162133	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152146	20162134	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152147	20162135	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152148	20162136	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152149	20162137	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152150	20162138	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152151	20162139	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152152	20162140	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152153	20162141	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152154	20162142	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152155	20162143	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152156	20162144	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152157	20162145	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152158	20162146	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152159	20162147	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152160	20162148	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152161	20162154	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152162	20162149	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152163	20162150	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152164	20162151	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152165	20162152	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152166	20162153	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152167	20162155	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152168	20162156	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152169	20162157	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152170	20162158	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152171	20162159	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152172	20162160	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152173	20162161	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152174	20162162	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152175	20162163	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152176	20162164	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152177	20162165	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152178	20162166	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152179	20162167	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152180	20162168	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152181	20162169	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152182	20162170	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152183	20162171	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:871-880"	0	0	1	0	0	0	0	0	0	1	31
20152184	20162172	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152185	20162173	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152186	20162174	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152187	20162175	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152188	20162176	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152189	20162177	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152190	20162178	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152191	20162179	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152192	20162180	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152193	20162181	\N	\N	0	0	0	0	0	0	0	0	0	1	31
20152194	20162182	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:881-891"	0	0	1	0	0	1	0	0	0	1	31
20152195	20162183	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:881-881"	0	0	0	0	0	1	0	0	0	1	31
20152196	20162184	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:882-882"	0	0	0	0	0	1	0	0	0	1	31
20152197	20162185	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:883-883"	0	0	0	0	0	1	0	0	0	1	31
20152198	20162186	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:884-884"	0	0	0	0	0	1	0	0	0	1	31
20152199	20162187	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:885-885"	0	0	0	0	0	1	0	0	0	1	31
20152200	20162188	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:886-886"	0	0	0	0	0	1	0	0	0	1	31
20152201	20162189	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:887-887"	0	0	0	0	0	1	0	0	0	1	31
20152202	20162190	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:888-888"	0	0	0	0	0	1	0	0	0	1	31
20152203	20162191	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:889-889"	0	0	0	0	0	1	0	0	0	1	31
20152204	20162192	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:890-890"	0	0	0	0	0	1	0	0	0	1	31
20152205	20162193	"2016.030a-vM.A.v6.Bunyavirales.pdf"	"ROWS:891-891"	0	0	0	0	0	1	0	0	0	1	31
20152206	20162194	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152208	20162196	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152209	20162197	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152210	20162198	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152211	20162199	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152212	20162200	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152213	20162201	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152214	20162202	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152215	20162203	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152216	20162204	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152217	20162205	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152218	20162206	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152219	20162207	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152220	20162208	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152222	20162210	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152223	20162211	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152224	20162212	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152226	20162214	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152227	20162215	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152228	20162216	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152229	20162217	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152230	20162218	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152231	20162219	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152232	20162220	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152233	20162221	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152234	20162222	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152235	20162223	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152236	20162224	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152237	20162225	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152238	20162228	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152239	20162229	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152240	20162230	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152241	20162231	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152242	20162232	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152243	20162233	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152244	20162234	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152245	20162235	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152246	20162237	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152247	20162238	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152248	20162239	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152249	20162240	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152250	20162241	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152251	20162242	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152252	20162243	\N	\N	0	0	0	0	0	0	0	0	0	0	31
20152253	20162244	\N	\N	0	0	0	0	0	0	0	0	0	0	31
